item_id,item_name,year_released,item_type,views
sw1168,"Imperial Stormtrooper - Female, Dual Molded Helmet with Gray Squares on Back, Light Nougat Head, Angry Smile",2021,M,0
sw1169s,Gamorrean Guard in Carbonite Brick 1 x 2 x 5 with Sticker,1900,M,0
sw1170,The Mandalorian Din Djarin / Mando - Red Christmas Scarf,2021,M,0
sw1171,The Armorer,2021,M,0
sw1172,Paz Vizsla,2021,M,10
sw1173,Grogu / The Child / Baby Yoda - Red Christmas Sweater and Scarf,2021,M,0
sw1174,IT-O Interrogator Droid,2021,M,0
sw1175,General Maximillian Veers - Dual Molded Legs,2021,M,0
sw1176,"AT-AT Driver - Dark Red Imperial Logo, Female",2021,M,0
sw1177,"Snowtrooper Commander, Printed Legs, Dark Tan Hands",2021,M,0
sw1178,"Snowtrooper - Female, Printed Legs, Dark Tan Hands, Light Nougat Head, Angry Smile",2021,M,0
sw1179,"Snowtrooper - Male, Printed Legs, Dark Tan Hands, Reddish Brown Head, Grimace",2021,M,0
sw117promo-1,Darth Vader - 56. International Toy Fair Nuernberg Nrnberg polybag,2005,S,0
sw1180,"Snowtrooper - Female, Printed Legs, Dark Tan Hands, Reddish Brown Head, Open Mouth Smirk",2021,M,0
sw1181,"Snowtrooper, Printed Legs, Dark Tan Hands, Cheek Lines, Lopsided Grin",2021,M,0
sw1182,"Imperial Scout Trooper, Hoth Dual Molded Helmet - Female, Nougat Head, Smirk",2022,M,0
sw1183,"Imperial AT-ST Driver, Hoth Helmet with Molded Goggles, White Jacket",2022,M,0
sw1184,Chewbacca - Snow,2022,M,0
sw1185,"Hoth Rebel Trooper Dark Tan Uniform and Helmet, White Legs and Backpack, Female",2022,M,0
sw1186,"Hoth Rebel Trooper White Uniform, Dark Tan Helmet, Reddish Brown Head",2022,M,0
sw1187,"Hoth Rebel Trooper Dark Tan Uniform and Helmet, White Legs",2022,M,0
sw1188,"Hoth Rebel Trooper White Uniform, Dark Tan Helmet, Female",2022,M,0
sw1189,"Clone Trooper Phase 1 - Nougat Head, Printed Legs and Boots",2022,M,0
sw1190,Imperial Probe Droid,2022,M,1
sw1191,"Luke Skywalker, Jedi Master Black Hood and Cape",2022,M,0
sw1192,Fennec Shand Hair,2022,M,0
sw1193,Bib Fortuna - No Cape,2022,M,0
sw1194,Theelin Dancer,2022,M,0
sw1195,Quarren,2022,M,0
sw1196,Gamorrean Guard Reddish Brown Printed Legs,2022,M,0
sw1197,Weequay Guard Reddish Brown Legs,2022,M,0
sw1198,"Luke Skywalker Tatooine, White Legs, Blue Milk on Mouth",2022,M,4
sw1199,"Luke Skywalker Dagobah, Tan Tank Top",2022,M,0
sw1200,"Astromech Droid, R2-D2, Dirt Stains on Front and Back",2022,M,0
sw1201,"C-3PO - Printed Legs, Toes and Arms",2022,M,0
sw1202,"Astromech Droid, R2-D2, Flat Silver Head, Dark Pink Dots, Large Receptor, Back Printing",2022,M,0
sw1203,"Luke Skywalker - Stormtrooper Outfit, Printed Legs, Shoulder Belts",2022,M,0
sw1204,"Han Solo - Stormtrooper Outfit, Printed Legs, Shoulder Belts",2022,M,0
sw1205,"Mace Windu Dark Tan Legs, Open Mouth, Printed Arms",2022,M,0
sw1206,"Clone Trooper Commander, 187th Legion Phase 2 - Nougat Head",2022,M,1
sw1207,"Clone Trooper, 187th Legion Phase 2 - Nougat Head",2022,M,1
sw1208,Aunt Beru Whitesun Lars,2022,M,0
sw1209,"C-3PO - Molded Light Bluish Gray Right Foot, Printed Arms",2022,M,0
sw1210,Peli Motto,2022,M,0
sw1211,BD-72,2022,M,0
sw1212,"The Mandalorian / Din Djarin / Mando - Silver Beskar Armor, Jet Pack, Printed Head",2022,M,1
sw1213,BD-1,2022,M,0
sw1214,Omega,2022,M,0
sw1215,Todo 360,2022,M,0
sw1216,Taun We,2022,M,0
sw1217,"Imperial AT-ST Driver Helmet with Molded Goggles, Light Bluish Gray Jumpsuit, Plain Legs",2022,M,0
sw1218,"Wicket Ewok, Hood with Wrinkles",2022,M,0
sw1219,Cad Bane - Printed Legs,2022,M,1
sw1220,"Obi-Wan Kenobi - Reddish Brown Robe, Dark Orange Mid-Length Tousled with Center Part Hair",2022,M,0
sw1221,"Astromech Droid, R4-P17 - Silver Band Around Dome, Dark Bluish Gray Rectangles",2022,M,0
sw1222,Grand Inquisitor,2022,M,0
sw1223,Imperial Inquisitor Fifth Brother - Black Uniform,2022,M,0
sw1224,Ben Kenobi,2022,M,1
sw1225,Captain Tala Durith,2022,M,0
sw1226,NED-B Loader Droid,2022,M,0
sw1227,"Obi-Wan Kenobi - Reddish Brown Robe, Dark Orange Mid-Length Hair with Ruffled Back",2022,M,0
sw1228,"Darth Vader Light Nougat Head, Printed Arms",2022,M,0
sw1229,"Imperial Scout Trooper - Female, Dual Molded Helmet, Reddish Brown Head, Open Mouth Smirk",2022,M,0
sw1230,Luthen Rael,2022,M,1
sw1231,Cassian Andor Medium Tan Head,2022,M,2
sw1232,Pre-Mor Security Deputy Inspector Syril Karn,2022,M,0
sw1233,"Clone Trooper Commander Cody, 212th Attack Battalion Phase 2 - Orange Visor, Nougat Head, Helmet with Holes, Printed Legs",2022,M,5
sw1234,"Dwarf Spider Droid Dark Bluish Gray Dome, Black Cone 1 x 1",2022,M,4
sw1235,"Clone Trooper, 212th Attack Battalion Phase 2 - White Arms, Dirt Stains, Nougat Head, Helmet with Holes",2022,M,7
sw1236,"Clone Trooper Gunner Phase 2 - Dirt Stains, Nougat Head, Helmet with Holes",2022,M,0
sw1237,"Reva Third Sister, Inquisitor",2022,M,0
sw1238,C-3PO - Holiday Sweater,2022,M,1
sw1239,Darth Vader - Summer Outfit,2022,M,1
sw1240,Santa Gonk Droid GNK Power Droid,2022,M,0
sw1241,R2-D2 - Holiday Sweater,2022,M,0
sw1242,"The Mandalorian / Din Djarin / Mando - Brown Durasteel Armor, Printed Arms",2022,M,1
sw1243,The Mythrol,2022,M,3
sw1244,Kuiil - Backpack,2022,M,1
sw1245,"Boba Fett - Repainted Beskar Armor, Jet Pack",2023,M,4
sw1246,"Clone Trooper Officer, 501st Legion &#40;Phase 2&#41; - White Arms, Blue Rangefinder, Nougat Head, Helmet with Holes",2023,M,6
sw1247,"Clone Heavy Trooper, 501st Legion &#40;Phase 2&#41; - White Arms, Blue Visor, Backpack, Nougat Head, Helmet with Holes",2023,M,6
sw1248,"Clone Trooper Specialist, 501st Legion &#40;Phase 2&#41; - Blue Arms, Macrobinoculars, Nougat Head, Helmet with Holes",2023,M,7
sw1249,"Darth Vader - Printed Arms, Spongy Cape, White Head with Frown",2023,M,6
sw1250,Vice Admiral Sloane,2023,M,1
sw1251,Imperial TIE Bomber Pilot - Light Nougat Head,2023,M,5
sw1252,"Gonk Droid &#40;GNK Power Droid&#41;, Light Bluish Gray Body and Feet, Imperial Logo",2023,M,4
sw1253,"Chewbacca - Medium Nougat Face Fur, Dark Tan Leg Fur",2020,M,2
sw1254,Obi-Wan Kenobi &#40;Old&#41; - Tattered Cape &#40;Watch 9001925&#41;,1900,M,2
