item_id,item_name,year_released,item_type,views
dp103,Rapunzel with 2 Bows in Hair Bright Light Orange and Magenta,2020,M,0
dp103a,Rapunzel with 2 Bows in Hair Dark Purple and Lavender,2021,M,0
elf027,Dukelin,2017,M,0
dp107,Rapunzel with 2 Flowers in Hair,2021,M,0
dp108,"Ariel, Human - White Dress, Pearl Gold Crown",2021,M,0
dp109,Prince Eric - Uniform with Gold Epaulettes,2021,M,0
dp110,Elsa with Bright Light Blue Dress - Micro Doll,2021,M,0
dp111,Elsa with White Dress - Micro Doll,2021,M,0
dp112,Queen Iduna - Micro Doll,2021,M,0
dp113,Earth Giant - Brick Built,2021,M,0
dp114,Fairy Godmother - Dark Bluish Gray Eyebrows,2021,M,0
dp116,"Raya - Tan Conical Hat, Red Cape",2021,M,0
dp117,Namaari,2021,M,0
dp118,Raya - Tan Conical Hat,2021,M,0
dp120,Boun,2021,M,0
dp121,Lumire - Small Solid Candelabra Lumiere,2021,M,0
dp122,Belle with Crown - Micro Doll,2021,M,0
dp123,Cinderella with Crown - Micro Doll,2021,M,0
dp124,Tiana with Crown - Micro Doll,2021,M,0
dp125,"Ariel, Human - Micro Doll, Pearl Gold Crown",2021,M,0
toy003,Woody,2010,M,0
dp126,Beast / Prince Adam - Large Eyes and Bow,2021,M,0
dp127,"Belle - Dress with Red Roses, no Sleeves",2021,M,0
dp128,"Belle - Medium Blue Dress, Closed Mouth Smile",2021,M,0
dp129,"Cogsworth - Printed Face, Pearl Gold Top, no Pendulum Sticker",2021,M,0
dp129s,"Cogsworth - Printed Face, Pearl Gold Top, with Pendulum Sticker",2021,M,0
dp130,"Wardrobe - Printed Face on Tile, Modified 2 x 3 Pentagonal with Drawer Handles",2021,M,0
dp132,"Belle - Medium Blue Dress, Open Mouth Smile",2021,M,0
dp133,Rapunzel - Metallic Pink Laced Dress,2021,M,0
dp134,"Elsa, Coronation Elsa - Dark Turquoise Dress, Black Sleeves and Magenta Cape",2021,M,0
dp135,"Anna - Blue Skirt, Black Boots and Black Top, Light Aqua Sleeves and Windswept Magenta Cape",2021,M,0
dp136,"Elsa - Medium Azure Skirt, Medium Blue Long Narrow Glitter Cape",2021,M,0
dp137,"Kristoff - Dark Blue Tunic, Black Boots and Sand Blue Sleeves",2021,M,0
dp138,"Olaf - Mini Doll Body, Medium Blue Mouth",2021,M,0
dp139,Snowgie - Dome Body,2021,M,0
dp140,Elsa - Medium Azure Skirt without Cape,2021,M,0
dp141,"Anna - Blue Skirt, Black Boots and Black Top, Light Aqua Sleeves without Cape",2021,M,0
dp142,Snowgie - Bright Light Blue Smile,2021,M,0
dp143,Elsa - Diamond Dress Container Bottom,2022,M,0
dp144,Aurora - Diamond Dress Container Bottom,2022,M,0
sw0421,Agen Kolar,2012,M,1
047-1,Gates and Fences plus one 10 x 10 stud red base plate,1967,S,0
dp145,Tiana - Diamond Dress Container Bottom,2022,M,0
dp146,Merida - Diamond Dress Container Bottom,2022,M,0
dp147,Anna - Diamond Dress Container Bottom,2022,M,0
dp148,"Jasmine - Pearl Gold Shoes, Plain Top",2022,M,0
dp149,"Mulan - Yellowish Green and Bright Light Yellow Robe, Black Shoes",2022,M,0
dp150,Arista,2022,M,0
dp151,"Ariel, Mermaid - Medium Lavender Shell Bra Top, Dark Turquoise Tail, Medium Blue Eyes, Bright Pink Flower",2022,M,0
dp152,King Triton,2022,M,0
dp153,"Elsa - Medium Blue Skirt, White Shoes",2022,M,0
dp154,"Ariel, Human - White Dress",2021,M,0
dp155,"Belle - Dress with Red Roses, no Sleeves, Closed Mouth Smile",2021,M,0
dp156,"Cogsworth 1 x 1 Brick with Plate, Round 1 x 1 with Flower Edge",2021,M,0
dp157,Lumire - 2 Candle Flames Lumiere,2021,M,0
dp158,Elsa - White and Lavender Dress,2022,M,0
dp159,Lady Tremaine,2022,M,0
dp160,"Anna - Dark Green Skirt with Flowers, Sand Green Vest, Light Aqua Sleeves",2022,M,0
dp161,"Prince Charming - Tan Top, Bushy Bangs",2022,M,0
dp162,"Cinderella - Dress with Stars and Bow, Medium Blue Top",2022,M,0
dp163,"Moana - Printed Skirt, Dark Brown Hair",2022,M,0
dp164,"Ariel, Human - Light Aqua Dress with Stars, Medium Lavender Shell, Dark Purple Trim",2022,M,0
dp165,"Tiana - Metallic Pointed Necklace, Thin Hinge Skirt",2022,M,0
dp166,"Snow White - Bodice with Seam, Skirt with Bright Light Orange Vine and Leaves",2022,M,0
dupclock01,"Duplo Figure, Disney Princess, Cogsworth with Gold Pendulum",2018,M,0
dupclock02,"Duplo Figure, Disney Princess, Cogsworth with Yellow Pendulum",2022,M,0
dupfig001,"Duplo 2 x 2 x 2 Figure Brick Early, Dog on Black Base, White Head, looks Left",1977,M,0
dupfig001r,"Duplo 2 x 2 x 2 Figure Brick Early, Dog on Black Base, White Head , looks Right",1976,M,0
dupfig002,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Black Police Hat, Wide Smile",1976,M,0
dupfig003,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Red Base, Blue Sailor Hat, Freckles",1980,M,0
dupfig004,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Brown Hair, Freckles",1984,M,0
dupfig005,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Red Hair, Freckles",1980,M,0
dupfig006,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Gray Hair, Glasses (Grandmother)",1979,M,0
dupfig007,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Brown Hair, Eyelashes",1981,M,0
dupfig008,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Fabuland Brown Hair, Eyelashes, Nose",1979,M,0
dupfig009,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Black Hair, Moustache",1984,M,0
dupfig010,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Red Base, Brown Hair, Freckles",1984,M,0
dupfig011,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Red Base, Yellow Hair, Freckles",1979,M,0
dupfig012,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Green Police Hat",1977,M,0
dupfig013,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Black Hair, Wide Smile",1979,M,0
dupfig014,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Fabuland Brown Western Hat, Looking Left",1979,M,0
dupfig014r,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Fabuland Brown Western Hat, Looking Right",1985,M,0
dupfig015,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Brown Hair, Cheek Freckles",1976,M,0
elf028,Beiblin,2017,M,0
elf029,Fibblin,2017,M,0
dupfig016,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Red Hat (Firefighter)",1982,M,0
dupfig017,"Duplo 2 x 2 x 2 Figure Brick Early, Clown on Green Base, Red Hair",1987,M,0
dupfig018,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Red Hair, Cheek Freckles",1979,M,0
dupfig019,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Yellow Hair, Nose Freckles",1976,M,0
dupfig020,"Duplo 2 x 2 x 2 Figure Brick Early, Cat on White Base, White Head",1977,M,0
dupfig021,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Blue Sailor Hat, Freckles",1978,M,0
dupfig022,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Moustache, Red Hat (Firefighter)",1985,M,0
dupfig023,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Red Base, Yellow Derby Hat",1980,M,0
dupfig024,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Red Base, Gray Hair, Glasses (Grandmother)",1980,M,0
dupfig025,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Green Base, Brown Aviator Hat",1980,M,0
dupfig026,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Fabuland Brown Western Hat",1980,M,0
dupfig027,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Bowler Hat",1976,M,0
dupfig028,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Chef Hat, Moustache",1976,M,0
dupfig029,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Brown Aviator Hat",1981,M,0
dupfig030,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Red Base, Fabuland Brown Hair, Eyelashes, Nose",1981,M,0
dupfig031,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Blue Base, Black Hair, Eyelashes, Nose",1980,M,0
dupfig032,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Red Base, Brown Aviator Hat, Moustache",1982,M,0
dupfig033,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Light Gray Western Hat, Freckles",1979,M,0
dupfig034,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Red Base, Black Hair, Eyelashes, Nose",1976,M,0
dupfig035,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Black Police Hat, Small Smile",1976,M,0
dupfig036,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Blue Police Hat, Moustache",1976,M,0
dupfig037,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Blue Police Hat",1981,M,0
dupfig039,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Green Base, Red Police Hat",1980,M,0
sw0383,"Sandtrooper - White Pauldron, Survival Backpack, Dirt Stains, Balaclava Head Print and Helmet with Dotted Mouth Pattern",2012,M,0
idea114,Dwight Schrute,2022,M,0
dupfig040,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Earth Orange Hair, Nose Freckles",1979,M,0
dupfig041,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Blue Base, Brown Aviator Hat, Freckles",1977,M,0
dupfig042,"Duplo 2 x 2 x 2 Figure Brick Early, Male on Black Base, Black Hair, Moustache",1990,M,0
dupfig043,"Duplo 2 x 2 x 2 Figure Brick Early, Female on Green Base, Yellow Hair, Nose, Freckles on Cheeks",1900,M,0
dupmermaid01,"Duplo Figure, Disney Princess, Ariel / Arielle, Bright Green Tail Mermaid",2013,M,0
dupmermaid02,"Duplo Figure, Disney Princess, Ariel / Arielle, Medium Azure Tail Mermaid",2020,M,0
dupsnowman01,"Duplo Figure, Disney Princess, Olaf",2019,M,0
e1a1401-1,MUJI Basic Set,2011,S,0
e1a1402-1,MUJI Animal / Vehicle Set,2011,S,0
e1a1403-1,MUJI Moving Set,2011,S,0
e1a1404-1,MUJI Christmas Set,2011,S,0
edu001,Max,2015,M,0
edu002,Mia,2015,M,0
edu003,"Plain Blue Torso, Tan Legs, Lime Short Bill Cap",2015,M,0
edu004,"Plain Red Torso, White Legs, Black Hair Ponytail Long with Side Bangs",2015,M,0
edu005,"Plain White Torso, Blue Legs, Black Tousled Hair, Black Eyebrows",2016,M,0
edu006,Will.i.am,2016,M,0
edu007,"Male with Black Spiked Hair, Dark Azure Hoodie, Lime Shirt, and Black Legs",2020,M,0
edu008,"Female with Long Dark Brown Hair, Bright Light Blue Hoodie, and Bright Light Orange Legs",2020,M,0
edu009,"Female, Tank Top with Colored Stars, Dark Bluish Gray Legs, Dark Azure Hair",2021,M,0
edu010,"Male, Tank Top with Surfer, Red Legs, Black Hair",2021,M,0
edu011,"Female, Dark Blue Cap, Dark Orange Hair, Black Jacket with Zipper and Lime Pockets, Black Legs",1900,M,0
edu012,"Male, White Helmet and Goggles, Black Jacket with Zipper and Lime Pockets, Black Legs",1900,M,0
edu013,"Female, Black Hair, Goggles, Orange and Bright Light Orange Jacket with ViTA RUSH, Orange Legs",1900,M,0
edu014,"Male, White helmet, Orange and Bright Light Orange Jacket with ViTA RUSH, Orange Legs",1900,M,0
eggfun-1,"Egg Fun, Blue - Boy with Car Complete Set",2000,S,0
eggfun-2,"Egg Fun, Green - Forest Friend Complete Set",2000,S,0
eggfun-3,"Egg Fun, Red - Dog with Blanket Complete Set",2000,S,0
eggfun-4,"Egg Fun, Yellow - Woman with Baby Complete Set",2000,S,0
elf001,"Aira Windwhistler, White Skirt",2015,M,0
elf002,"Naida Riverheart, Medium Azure Skirt",2015,M,0
elf002a,"Naida Riverheart, Bright Pink Flower",2015,M,0
elf003,"Azari Firedancer, Magenta",2015,M,0
elf004,Johnny Baker,2015,M,0
elf005,"Emily Jones, Sand Blue Shorts",2015,M,0
elf006,"Farran Leafshade, Dark Green Trousers",2015,M,0
elf007,"Azari Firedancer, Magenta with Cape",2015,M,0
elf008,"Aira Windwhistler, Cape",2015,M,0
elf009,"Emily Jones, Sand Blue Shorts - with Cape",2015,M,0
elf010,"Naida Riverheart, Cape",2015,M,0
elf011,Skyra,2015,M,0
elf012,"Emily Jones, Dark Tan Shorts",2016,M,0
elf013,Tidus Stormsurfer,2016,M,0
elf014,"Naida Riverheart, Blue Skirt",2016,M,0
elf015,"Aira Windwhistler, Dark Purple",2016,M,0
elf016,"Azari Firedancer, Bright Light Orange",2016,M,0
elf017,Sira Copperbranch Sky Captain,2016,M,0
elf018,"Farran Leafshade, Reddish Brown Trousers",2016,M,0
elf019,"Aira Windwhistler, Long Cape and Hood",2016,M,0
elf020,"Naida Riverheart, Long Cape and Hood",2016,M,0
elf022,"Azari Firedancer, Bright Light Orange with Long Cape and Hood",2016,M,0
elf023,"Emily Jones, Dark Tan Shorts, Long Cape",2016,M,0
elf031,"Naida Riverheart, Dark Azure Skirt",2017,M,0
elf032,"Sophie Jones, Open Mouth Smile",2017,M,0
elf033,Goblin King,2017,M,0
elf034,"Emily Jones, Sand Blue Skirt, Ankle Length Leggings, Amulet",2017,M,0
elf034b,"Emily Jones, Sand Blue Skirt, Calf Length Leggings, Amulet",2017,M,0
elf035,"Farran Leafshade, Dark Green Trousers, High Boots",2017,M,0
elf036,"Azari Firedancer, Magenta and Gold",2017,M,0
elf037,"Aira Windwhistler, Dark Purple Skirt",2017,M,0
elf038,Guxlin,2017,M,0
elf040,Rosalyn Nightshade,2017,M,0
elf041,Tufflin,2017,M,0
elf042,Goblin King - Amulet,2017,M,0
elf043,"Sophie Jones, Closed Mouth Smile",2017,M,0
elf044,"Emily Jones, Sand Blue Jacket, Dark Blue Trousers",2018,M,0
elf045,Vespe Bat,2018,M,0
elf046,"Naida Riverheart, Boots",2018,M,0
elf047,Furi Bat,2018,M,0
elf048,Azari Firedancer,2018,M,0
elf049,Molo Bat,2018,M,0
elf050,"Aira Windwhistler, Boots",2018,M,0
elf051,Lumia,2018,M,0
elf052,Phyll Bat,2018,M,0
elf053,"Farran Leafshade, Dark Orange Boots",2018,M,0
elf054,Noctura with Cape,2018,M,0
elf055,Hippo Bat,2018,M,0
elf057,Crase Bat,2018,M,0
elf058,Myzo Bat,2018,M,0
elf059,Noctura without Cape,2018,M,0
env001,"Coast Guard Pilot  - White Classic Helmet, Torso Sticker with 4 Buttons and Badge",1978,M,0
env002,"Coast Guard Captain  - White Hat, Torso Sticker with 4 Buttons and Badge",1978,M,0
env003,"Coast Guard - White Classic Helmet, Torso Sticker with 4 Buttons and Badge, Air Tanks",1978,M,0
exf001,Ha-Ya-To,2006,M,0
exf002,Gate Guard,2006,M,0
exf003,Iron Drone Devastator,2006,M,0
exf004,"Devastator - Trans-Neon Green Torso, Red Eyes",2006,M,0
exf005,Hikaru,2006,M,0
exf006,Takeshi,2006,M,0
exf008,Iron Drone Devastator - Red Eyes,2006,M,0
exf009,"Devastator - Trans-Red Torso, Red Eyes",2006,M,0
exf010,Devastator - Trans-Medium Blue Torso,2006,M,0
exf011,Keiken,2006,M,0
exf012,Meca One,2006,M,0
exf013,Mini Venom Walker,2006,M,0
exf014,Ryo - Gold Armor,2007,M,0
exf015,"Devastator - Pearl Light Gray Torso, Red Eyes",2007,M,0
exf016,Hikaru - Gold Armor,2007,M,0
exf017,Takeshi - Gold Armor,2007,M,0
exf018,Devastator - Pearl Light Gray Torso,2006,M,0
exf019,Ha-Ya-To - Gold Armor,2007,M,0
exf021,Devastator - Trans-Red Torso,2007,M,0
exf022,Takeshi - Silver Armor,2008,M,0
exf023,Hikaru - Silver Armor,2008,M,0
exf024,Ryo - Silver Armor,2008,M,0
exf025,Ha-Ya-To - Silver Armor,2008,M,0
ext001,"Extreme Team - Blue, Blue Flame Helmet, White Bangs",1998,M,0
ext001a,"Extreme Team - Blue, Blue Flame Helmet, White Bangs Messy Hair",1998,M,0
ext002,"Extreme Team - Blue, Blue Helmet Plain, Life Jacket",1998,M,0
ext003,Extreme Team - Gray with Dark Gray Helmet,1900,M,0
ext003a,Extreme Team - Gray with Dark Gray Helmet,1998,M,0
ext004,"Extreme Team - Green, Dark Gray Legs, Blue Cap, Life Jacket",1998,M,0
ext005,"Extreme Team - Green, Black Legs with Yellow Hips, Green Flame Helmet, Life Jacket",1998,M,0
ext006,"Extreme Team - Green, Black Legs with Yellow Hips, Green Helmet Plain",1998,M,0
ext007,"Extreme Team - Green, Black Legs with Yellow Hips, Green Cap",1998,M,0
ext010,Extreme Team - Red,1998,M,0
ext011,"TV Logo Large Pattern, White Legs, Blue Cap",1997,M,0
ext012,"Extreme Team - White, White Flame Helmet",1998,M,0
ext014,Extreme Team - Blue Diver,1998,M,0
ext016,"Extreme Team - Green, Green Legs, Brown Ponytail Hair",1999,M,0
ext018,"Extreme Team - Green, Black Legs with Yellow Hips, Green Flame Helmet",1998,M,0
ext019,"Extreme Team - Green, Green Legs, Green Helmet, Life Jacket, Trans-Dark Blue Visor",2000,M,0
exx001,"Exxon - Blue Legs, Black Pigtails Hair",1980,M,0
exx002,"Exxon - Blue Legs, Red Hat",1980,M,0
exx003,"Exxon - Black Legs, Black Hat",1980,M,0
exx004s,"Exxon - Blue Legs, Red Hat (Sticker Torso)",1979,M,0
fab001BHP,Fabuland Figure Hippo 3 - LEGO Centre / Birkenhead Point Sydney Pattern,1900,M,0
fab10a,Fabuland Figure Panda 1,1981,M,0
fab10b,Fabuland Figure Panda 2,1983,M,0
fab10c,Fabuland Figure Parrot,1982,M,0
fab11a,Fabuland Figure Pig 1,1979,M,0
fab11b,Fabuland Figure Pig 2,1982,M,0
fab11c,Fabuland Figure Pig 3,1979,M,0
fab11d,Fabuland Figure Pig 4,1984,M,0
fab11e,Fabuland Figure Pig 5,1982,M,0
fab11f,Fabuland Figure Pig 6,1982,M,0
fab11g,Fabuland Figure Pig 7,1986,M,0
fab12a,Fabuland Figure Raccoon 1,1983,M,0
fab12b,Fabuland Figure Raccoon 2,1986,M,0
fab12c,Fabuland Figure Raccoon 5,1982,M,0
fab12d,Fabuland Figure Raccoon 3,1979,M,0
fab12e,Fabuland Figure Walrus 2,1985,M,0
fab12f,Fabuland Figure Walrus 1,1984,M,0
fab12g,Fabuland Figure Walrus 3 - Anchor Pattern,1986,M,0
fab12h,Fabuland Figure Raccoon 4,1985,M,0
fab13a,"Basic Figure Human Boy Blue, Black Legs, Brown Hair",1986,M,0
fab13b,"Basic Figure Human, Black Legs, Black Hat",1986,M,0
fab13c,"Basic Figure Human, Black Legs, White Hat",1986,M,0
fab13d,"Basic Figure Human Girl Blue, White Legs, Black Hair",1986,M,0
fab14a,Fabuland Figure Poodle with Black Eyes,1982,M,0
fab14b,Fabuland Figure Poodle with White Eyes,1988,M,0
fab1a,Fabuland Figure Bear 1,1979,M,0
fab1b,Fabuland Figure Bear 3,1982,M,0
fab1c,Fabuland Figure Bear 2,1981,M,0
fab2a,Fabuland Figure Bulldog 1 with Police Hat,1982,M,0
fab2b,Fabuland Figure Bulldog 2 with Police Hat,1984,M,0
fab2c,Fabuland Figure Bulldog 3 with Police Hat,1981,M,0
fab2d,Fabuland Figure Bulldog 3,1981,M,0
toy004,Buzz Lightyear,2010,M,0
fab2e,Fabuland Figure Bulldog 1 with Fire Helmet,1979,M,0
fab2f,Fabuland Figure Bulldog 7 with Fire Helmet,1987,M,0
fab2g,Fabuland Figure Bulldog 6 with Fire Helmet,1982,M,0
fab2h,Fabuland Figure Bulldog 8 with Fire Helmet,1983,M,0
fab2i,Fabuland Figure Bulldog 9 with Fire Helmet,1987,M,0
fab2j,Fabuland Figure Bulldog 3 with Police Hat and Post Pattern,1987,M,0
fab2l,Fabuland Figure Bulldog 6,1982,M,0
fab3a,Fabuland Figure Bunny 1,1982,M,0
fab3b,Fabuland Figure Bunny 2,1984,M,0
fab3c,Fabuland Figure Bunny 3,1981,M,0
fab3d,Fabuland Figure Bunny 4 - Collar Pattern,1986,M,0
fab3f,Fabuland Figure Cat 2,1979,M,0
fab3h,Fabuland Figure Cat 4,1988,M,0
fab3i,Fabuland Figure Cat 5,1982,M,0
fab4a,Fabuland Figure Cow,1980,M,0
fab4b,Fabuland Figure Crocodile 1,1984,M,0
fab4c,Fabuland Figure Crocodile 2,1987,M,0
fab4d,Fabuland Figure Crow 1 with Aviator Helmet and Black Eyes,1984,M,0
fab4e,Fabuland Figure Crow 2,1980,M,0
fab4h,Fabuland Figure Crow 1 with Aviator Helmet and White Eyes,1989,M,0
fab5a,Fabuland Figure Elephant 1,1982,M,0
fab5b,Fabuland Figure Elephant 2,1981,M,0
fab5c,Fabuland Figure Elephant 3,1986,M,0
fab5d,Fabuland Figure Elephant 4 with Yellow Hat and Black Eyes,1985,M,0
fab5e,Fabuland Figure Fox 1,1979,M,0
ftv006,Janice,2021,M,0
fab5f,Fabuland Figure Fox 2 with Yellow Hat,1987,M,0
fab5g,Fabuland Figure Goat 1,1982,M,0
fab5h,Fabuland Figure Goat 2,1979,M,0
fab5i,Fabuland Figure Elephant 4 with Yellow Hat and White Eyes,1988,M,0
fab6a,Fabuland Figure Horse 1,1982,M,0
fab6b,Fabuland Figure Horse 2,1983,M,0
fab6c,Fabuland Figure Horse 3,1986,M,0
fab6d,Fabuland Figure Horse 4,1980,M,0
fab6e,Fabuland Figure Hippo 1,1982,M,0
fab6f,Fabuland Figure Hippo 2 - Necklace Pattern,1987,M,0
fab7b,Fabuland Figure Lamb 2,1980,M,0
fab7c,Fabuland Figure Poodle,1900,M,0
fab7d,Fabuland Figure Lamb 4,1987,M,0
fab7e,Fabuland Figure Lion 1,1979,M,0
fab7f,Fabuland Figure Lion 2,1986,M,0
fab7g,Fabuland Figure Lion 2 with White Hat,1988,M,0
fab8a,Fabuland Figure Monkey 1 with Light Gray Hat,1986,M,0
fab8b,Fabuland Figure Monkey 1 with Red Hat,1987,M,0
fab8c,Fabuland Figure Monkey 7,1980,M,0
fab8d,Fabuland Figure Monkey 4,1981,M,0
fab8e,Fabuland Figure Monkey 5,1984,M,0
fab8f,Fabuland Figure Monkey 2,1982,M,0
fab8g,Fabuland Figure Monkey 8,1979,M,0
fab8h,Fabuland Figure Monkey 3 with White Hat,1985,M,0
fab8i,Fabuland Figure Monkey 6 with White Hat,1985,M,0
fab9a,Fabuland Figure Mouse 1,1982,M,0
fab9b,Fabuland Figure Mouse 2,1986,M,0
fab9c,Fabuland Figure Mouse 4,1979,M,0
fab9d,Fabuland Figure Mouse 3,1979,M,0
fab9e,Fabuland Figure Mouse 4 with White Cap,1985,M,0
fab9f,Fabuland Figure Mouse 6,1982,M,0
fab9g,Fabuland Figure Mouse 7,1986,M,0
fanexpo001-1,The Ghost Starship - Fan Expo Canada 2014 Exclusive,2014,S,0
fbr001,"Red Halter Top - Red Legs, Black Ponytail Hair",1994,M,0
fbr002,"Red Halter Top - Red Legs, Black Female Hair",1994,M,0
fbr003,"Red Halter Top - Red Legs, Red Ponytail Hair",1993,M,0
fdp01-1,Familiedage Puzzle Promo 2009,2009,S,0
fire001,"Fire - City Center 1, Black Legs, White Cap, Moustache",2000,M,0
fire002,"Fire - City Center 2, Light Gray Legs with Black Hips, Black Breathing Helmet, Air Tanks",2000,M,0
fire003,"Fire - City Center 2, Light Gray Legs with Black Hips, White Cap",2000,M,0
fire004,"Fire - City Center 5, Light Gray Legs with Black Hips, White Cap, Brown Sideburns",2000,M,0
fire005,"Plain Black Torso with Black Arms, Black Legs, Black Fire Helmet",1978,M,0
fire005s,"Fire - Torso Sticker with 4 Buttons, Black Fire Helmet",1978,M,0
fire006,"Fire - City Center 1, Black Legs, Black Male Hair",1999,M,0
fire007,"Fire - City Center 4, Light Gray Legs with Black Hips, Black Breathing Helmet 2",1999,M,0
fire008,"Fire - City Center 3, Light Gray Legs with Black Hips, Black Fire Helmet",1999,M,0
firec001,"Fire - Classic, White Fire Helmet",1981,M,0
firec001new,"Fire - Classic, White Fire Helmet Reissue",2008,M,0
firec002,"Fire - Classic, Black Male Hair",1990,M,0
firec003,"Fire - Classic, White Helmet, Trans-Light Blue Visor",1990,M,0
firec004,"Fire - Classic, Black Fire Helmet",1980,M,0
firec005,"Fire - Classic, White Classic Helmet",1982,M,0
firec006,"Fire - Flame Badge and Straight Line, Black Legs, White Fire Helmet",1994,M,0
firec007,"Fire - Air Gauge and Pocket, Light Gray Legs, White Fire Helmet",1994,M,0
firec008,"Fire - Classic, Black Hat, Captain",1982,M,0
firec009,"Fire - Flame Badge and 2 Buttons, Black Legs, White Fire Helmet with Fire Logo",1994,M,0
firec010,"Fire - Flame Badge and Straight Line, Black Legs, White Helmet, Trans-Light Blue Visor",1994,M,0
firec011,"Fire - Air Gauge and Pocket, Light Gray Legs, Black Fire Helmet",1995,M,0
firec012,"Fire - Flame Badge and Straight Line, Light Gray Legs, Brown Ponytail Hair",1996,M,0
firec013,"Fire - Air Gauge and Pocket, Light Gray Legs, Moustache, Black Helmet, Trans-Light Blue Visor",1997,M,0
firec014,"Fire - City Center 5, Light Gray Legs with Black Hips, White Fire Helmet, Air Tanks",2000,M,0
firec015,"Fire - Flame Badge and 2 Buttons, Black Legs, White Fire Helmet, Life Jacket",1999,M,0
firec016,"Fire - Classic, White Construction Helmet",1991,M,0
firec017,"Fire - Flame Badge and 2 Buttons, Black Legs, White Fire Helmet",1995,M,0
firec018,"Fire - Classic, White Fire Helmet, White Air Tanks",1985,M,0
firec019,"Fire - Black Fire Helmet, Light Gray Air Tanks",1978,M,0
firec019s,"Fire - Torso Sticker with 4 Buttons, Black Fire Helmet, Light Gray Air Tanks",1978,M,0
firec020,"Fire - Flame Badge and Straight Line, Black Legs, Black Male Hair",1997,M,0
firec021,"Fire - Flame Badge and 2 Buttons, Light Bluish Gray Legs, White Fire Helmet",2005,M,0
firec022,"Fire - Flame Badge and 2 Buttons, Black Legs, White Fire Helmet, Black Legs, Smile",2005,M,0
firec023,"Fire - Flame Badge and 2 Buttons, Black Legs, Black Male Hair",1999,M,0
dp131,Chef Bouche,2021,M,0
firec024,"Fire - Classic, Black Fire Helmet, Light Gray Air Tanks",1983,M,0
firec025,"Fire - Flame Badge and Straight Line, Black Legs, White Fire Helmet, Life Jacket",1999,M,0
firec026,"Fire - Air Gauge and Pocket, Light Gray Legs, White Fire Helmet, Life Jacket",1999,M,0
firec027,"Fire - Air Gauge and Pocket, Light Gray Legs, White Fire Helmet, Breathing Hose, Yellow Air Tanks",1996,M,0
firec028,"Fire - White Fire Helmet, White Air Tanks",1993,M,0
fmf001,"Plain White Torso with White Arms, Red Legs, Black Female Hair",1985,M,0
fre001,FreeStyle Timmy with Green Legs and Red Hat,1997,M,0
fre002,FreeStyle Timmy with Black Legs and Green Wizard / Witch Hat,1998,M,0
frnd470,Friends Kevin - Micro Doll,2021,M,0
fre003,"Plain Dark Pink Torso with White Arms, Pink Legs, Black Ponytail Hair",1995,M,0
fre004,"Horizontal Blue and Light Green Stripes, Light Gray Legs, Black Male Hair",1995,M,0
fre005,"Surfboard on Ocean - Blue Legs, Black Hair Male, Moustache",1995,M,0
fre006,"TV Logo Small Pattern, Green Legs, Brown Ponytail Hair",1900,M,0
